elev_bin, 6,1,Elev
LARGE_FIRE, 2,2,Z
:no-frequency
:data
400029504	2016	0.10	A	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400029869	2016	0.10	A	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	22	71	71	5	Columbia_Plateau	B	Fall	midlow	0
300345834	2015	0.25	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Spring	mid	0
300217292	2015	0.10	A	22	82	82	22	82	82	22	82	82	22	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	0
400614921	2020	1.64	B	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	52	71	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400589806	2020	1.00	B	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	31	North_Central_California_Footh	B	Summer	low	0
400627419	2020	0.50	B	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	31	North_Central_California_Footh	B	Fall	low	0
300228024	2015	0.37	B	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Fall	mid	0
400387831	2018	0.01	A	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	0
400512739	2019	2.00	B	23	22	52	23	22	52	22	22	52	22	52	52	22	52	52	22	52	52	22	52	52	5	Columbia_Plateau	B	Summer	midlow	0
400049632	2016	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	midhigh	0
400155979	2017	0.33	B	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	21	71	71	31	North_Central_California_Footh	B	Summer	low	0
400127005	2017	0.10	A	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Summer	midlow	0
400386455	2018	2.00	B	22	21	21	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	31	North_Central_California_Footh	B	Summer	low	0
400031195	2016	6262.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	low	1
400313433	2018	19.30	C	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	5	Columbia_Plateau	B	Summer	midlow	1
400029829	2016	10.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	midlow	1
400629985	2020	17988.00	G	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	mid	1
400312212	2018	50.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	midhigh	1
300217237	2015	1715.50	F	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	mid	1
400222964	2017	1000.00	F	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	31	North_Central_California_Footh	B	Fall	low	1
400630491	2020	845.00	E	71	71	71	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	5	Columbia_Plateau	B	Spring	midlow	1
400325281	2018	90.00	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	1
400547883	2019	24.80	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	mid	1
400029688	2016	1414.80	F	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	mid	1
400372333	2018	20026.00	G	21	71	52	21	71	52	21	71	52	21	71	52	21	71	52	21	71	52	21	71	52	5	Columbia_Plateau	B	Summer	mid	1
300209546	2015	212.00	D	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	31	North_Central_California_Footh	B	Summer	low	1
400110957	2017	87.00	C	52	71	82	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	52	71	71	5	Columbia_Plateau	B	Fall	midlow	1
400371528	2018	386.00	E	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400630515	2020	702.00	E	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	5	Columbia_Plateau	B	Summer	low	1
400585815	2020	1200.33	F	23	22	23	23	22	23	23	22	23	23	71	71	23	71	71	23	71	71	23	71	71	31	North_Central_California_Footh	B	Spring	low	1
300269759	2015	27.67	C	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	31	North_Central_California_Footh	B	Summer	low	1
400305003	2018	410203.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	midlow	1
300215496	2015	930.00	E	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	5	Columbia_Plateau	B	Summer	mid	1
400313504	2018	73.50	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	5	Columbia_Plateau	B	Summer	midlow	1
400389715	2018	2275.00	F	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	5	Columbia_Plateau	B	Summer	midlow	1
400114007	2017	36.00	C	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	21	52	52	31	North_Central_California_Footh	B	Summer	low	1
400114052	2017	17.50	C	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
400524873	2019	11.10	C	82	82	71	71	71	71	71	71	71	71	71	71	71	71	71	81	81	81	81	81	81	5	Columbia_Plateau	B	Fall	mid	1
400631114	2020	344.00	E	52	71	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	52	52	71	5	Columbia_Plateau	B	Summer	mid	1
400026466	2016	300.00	E	23	52	52	23	52	52	23	52	52	23	52	52	23	52	52	23	52	52	23	52	52	5	Columbia_Plateau	B	Fall	low	1
400008135	2017	237.00	D	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	5	Columbia_Plateau	B	Fall	midhigh	1
400029903	2017	50.10	C	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	22	52	52	5	Columbia_Plateau	B	Summer	low	1
300209181	2015	8051.00	G	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	71	71	71	52	52	52	31	North_Central_California_Footh	B	Summer	low	1
